Open,High,Low,Close,Adj Close,Volume
43.7575,43.8475,43.522499,43.634998,41.794228,109745600
43.717499,43.855,43.3125,43.587502,41.748737,93902400
43.5425,44.005001,43.525002,43.752499,41.906769,83799600
43.669998,43.855,43.625,43.752499,41.906769,65397600
42.700001,42.8675,42.419998,42.642502,40.843601,132742000
42.525002,42.695,42.427502,42.650002,40.850784,85992800
42.75,42.962502,42.619999,42.77,40.965721,65920800
42.630001,42.647499,42.305,42.307499,40.522728,103999600
42.540001,43.075001,42.314999,43.064999,41.248272,102223600
43.1325,43.637501,42.990002,43.057499,41.241093,118071600
43.134998,43.3675,43.02,43.2575,41.432663,89738400
43.360001,43.842499,43.262501,43.75,41.904381,94640000
43.587502,43.9025,43.482498,43.587502,41.748737,82271200
43.637501,43.764999,43.352501,43.5825,41.743942,86336000
43.290001,43.575001,43.25,43.572498,41.734367,95839600
43.647499,43.872501,43.622501,43.82,41.971432,74670800
44.044998,44.34,43.912498,44.272499,42.404839,101672400
44.474998,44.8475,44.035,44.047501,42.189331,118263600
44.037498,44.8125,43.767502,44.775002,42.886135,137547200
44.842499,45.025002,44.5625,44.814999,42.924454,124773600
44.6525,44.895,44.352501,44.615002,42.732891,129700400
44.325001,44.445,44.150002,44.25,42.383286,108434400
44.325001,44.860001,44.205002,44.259998,42.392853,130756400
44.3125,44.325001,43.299999,43.555,41.717606,204420400
43.627499,43.737499,42.6325,42.7775,40.972908,166116000
43,43,42.514999,42.877499,41.068687,156572000
42.540001,42.540001,41.767502,41.990002,40.218628,202561600
41.3825,41.842499,41.174999,41.7425,39.98156,184192800
41.717499,42.110001,41.625,41.857498,40.091713,129915600
41.7925,42.154999,41.689999,41.945,40.175522,188923200
41.5,41.700001,40.025002,40.125,38.432304,346375200
39.775002,40.970001,39,39.122501,37.472095,290954000
38.7075,40.93,38.5,40.7575,39.038116,272975200
40.772499,40.849998,39.767502,39.884998,38.202423,206434400
40.072498,40.25,38.7575,38.787498,37.151226,217562000
39.267502,39.4725,37.560001,39.102501,37.605644,282690400
39.625,40.9725,39.377499,40.677502,39.120342,243278000
40.487499,41.1875,40.412498,41.084999,39.512241,130196800
40.759998,41.884998,40.720001,41.842499,40.240746,162579600
42.447498,43.272499,42.25,43.247501,41.591965,204588800
43.09,43.705002,42.942501,43.107498,41.457317,160704400
43.012501,43.564999,42.855,42.962502,41.317879,135722000
43.2075,43.529999,42.752499,42.767502,41.130341,149886400
42.950001,43.487499,42.927502,43.125,41.474155,123967600
43.4175,43.912498,43.384998,43.875,42.195442,135249600
44.087502,44.8475,44.052502,44.7425,43.029728,152648800
44.775002,45.119999,44.540001,44.5975,42.890289,155712400
44.814999,45.154999,44.512501,44.529999,42.825359,151128400
44.634998,44.945,43.165001,43.75,42.075226,195208000
43.200001,44.075001,43.112499,44.052502,42.36615,153816000
